Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
1994.0,1.0,2.0,17.0,1994.0,1.0,3.0,1.0,0,,0.4,0.4,,,,,,6000,,,,,,8.9,0.8026,0,1026.1,1026.1,1025.4,,12.2,48,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,10,,3.1
1994.0,1.0,2.0,18.0,1994.0,1.0,3.0,2.0,0,,0.1,0.1,,,,,,6000,,,,,,8.3,0.7707,0,1026.1,1026.1,1025.4,,12.2,24,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,360,,3.1
1994.0,1.0,2.0,19.0,1994.0,1.0,3.0,3.0,0,,0,0,,,,,,,,,,,,9.4,0.8927,0,1025.7,1025.6,1024.9,,11.1,24,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,40,,4.1
1994.0,1.0,2.0,20.0,1994.0,1.0,3.0,4.0,0,,0,0,,,,,,,,,,,,8.3,0.8568,0,1025.7,1025.7,1025.1,,10.6,24,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,60,,4.1
1994.0,1.0,2.0,21.0,1994.0,1.0,3.0,5.0,0,,0,0,,,,,,,,,,,,8.3,0.8918,0,1025.7,1025.7,1025.1,,10,24,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,120,,2.1
1994.0,1.0,2.0,22.0,1994.0,1.0,3.0,6.0,0,,0,0,,,,,,,,,,,,8.3,0.9284,0,1026.1,1026.1,1025.4,,9.4,24,,,,,,,,,,,,,0,,,150,,3.1
1994.0,1.0,2.0,23.0,1994.0,1.0,3.0,7.0,0,,0,0,,,,,,,,,,,,7.8,0.8974,0,1026.4,1026.2,1025.6,,9.4,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,50,,4.1
1994.0,1.0,3.0,0.0,1994.0,1.0,3.0,8.0,0,,0,0,,,,,,330,,,,,,7.2,0.8909,0,1026.1,1026.2,1025.6,,8.9,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,100,,4.6
1994.0,1.0,3.0,1.0,1994.0,1.0,3.0,9.0,0,,0.4,0.25,0.4,,,,,120,330,,,,,7.2,0.8909,0,1026.1,1026.1,1025.4,,8.9,12.8,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,60,,3.6
1994.0,1.0,3.0,2.0,1994.0,1.0,3.0,10.0,0,,0.5,0.5,0.1,,,,,330,,,,,,6.7,0.8608,0,1025.7,1025.7,1025.1,,8.9,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,70,,6.7
1994.0,1.0,3.0,3.0,1994.0,1.0,3.0,11.0,0,,0,0,,,,,,,,,,,,7.2,0.9278,0,1025.4,1025.4,1024.7,,8.3,12.8,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,100,,3.1
1994.0,1.0,3.0,4.0,1994.0,1.0,3.0,12.0,0,300,0.4,0.4,,,,,,300,,,,,,6.7,0.9663,0,1025.1,1025.1,1024.4,,7.2,11.2,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,130,,3.1
1994.0,1.0,3.0,5.0,1994.0,1.0,3.0,13.0,0,,0.75,0.25,0.75,,,,,120,210,,,,,7.2,0.9278,0,1024.7,1024.7,1024,,8.3,11.2,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,90,,3.6
1994.0,1.0,3.0,6.0,1994.0,1.0,3.0,14.0,0,,0.25,0.1,0.25,,,,,120,270,,,,,6.7,0.9275,0,1024.4,1024.2,1023.5,,7.8,11.2,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,80,,4.1
1994.0,1.0,3.0,7.0,1994.0,1.0,3.0,15.0,0,240,0.75,0.25,0.75,,,,,120,240,,,,,6.7,0.9275,0,1024,1024,1023.4,,7.8,9.6,945,fog,900,cloud development not observed or not observable,,,,,,,,,15,945,fog,120,,2.6
1994.0,1.0,3.0,8.0,1994.0,1.0,3.0,16.0,0,240,0.9,0.9,0.1,,,,,240,3000,,,,,6.7,0.8965,0,1024,1024,1023.4,,8.3,4.8,945,fog,,,,,,,,,,,15,945,fog,140,,3.6
1994.0,1.0,3.0,9.0,1994.0,1.0,3.0,17.0,0,240,1,1,,,,,,240,,,,,,7.2,0.9278,0,1024.7,1024.7,1024,,8.3,4.8,945,fog,,,,,,,,,,,15,945,fog,120,,3.6
1994.0,1.0,3.0,10.0,1994.0,1.0,3.0,18.0,0,,0.75,0.75,0.25,,,,,,,,,,,6.7,0.8608,0,,1024.7,1024,,8.9,6.4,945,fog,,,,,,,,,,,15,945,fog,80,,4.6
1994.0,1.0,3.0,11.0,1994.0,1.0,3.0,19.0,0,,0.75,0.1,0.75,,,,,300,3000,,,,,6.7,0.7995,0,1024,1024.2,1023.5,,10,8,945,fog,,,,,,,,,,,15,945,fog,80,,5.2
1994.0,1.0,3.0,12.0,1994.0,1.0,3.0,20.0,0,3000,0.9,0.9,0.75,0.25,,,,3000,6000,,,,,6.1,0.7129,0,1023.4,1023.2,1022.5,,11.1,8,945,fog,,,,,,,,,,,15,945,fog,70,,4.6
1994.0,1.0,3.0,13.0,1994.0,1.0,3.0,21.0,0,,0.5,0.1,0.25,0.5,,,,2100,3000,6000,,,,6.7,0.7141,0,1022.7,1022.7,1022,,11.7,8,945,fog,,,,,,,,,,,15,945,fog,90,,3.1
1994.0,1.0,3.0,14.0,1994.0,1.0,3.0,22.0,0,6000,0.4,0.25,0.25,0.4,,,,2100,3000,6000,,,,6.7,0.743,0,1022,1022,1021.3,,11.1,8,945,fog,,,,,,,,,,,15,945,fog,40,,2.6
1994.0,1.0,3.0,15.0,1994.0,1.0,3.0,23.0,0,,0.6,0.25,0.6,,,,,3600,7500,,,,,7.2,0.7689,0,1021.7,1021.7,1021,,11.1,11.2,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,30,,3.1
1994.0,1.0,3.0,16.0,1994.0,1.0,4.0,0.0,0,,0.6,0.6,0.25,,,,,,,,,,,7.8,0.8011,0,1021.3,1021.3,1020.7,,11.1,11.2,,,,,,,,,,,,,0,,,40,,3.6
1994.0,1.0,3.0,17.0,1994.0,1.0,4.0,1.0,0,,0.75,0.75,,,,,,3600,,,,,,8.3,0.8568,0,1021,1020.8,1020.1,,10.6,11.2,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,40,,3.1
1994.0,1.0,3.0,18.0,1994.0,1.0,4.0,2.0,0,,0.75,0.75,,,,,,3600,,,,,,8.3,0.8918,0,1021.3,1021.3,1020.7,,10,12.8,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,20,,3.1
1994.0,1.0,3.0,19.0,1994.0,1.0,4.0,3.0,0,,0.75,0.75,,,,,,3600,,,,,,7.8,0.862,0,1021.3,1021.2,1020.5,,10,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,150,,3.1
1994.0,1.0,3.0,20.0,1994.0,1.0,4.0,4.0,0,,0.75,0.75,,,,,,3600,,,,,,7.2,0.8274,0,1021.7,1021.7,1021,,10,16,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,60,,2.1
1994.0,1.0,3.0,21.0,1994.0,1.0,4.0,5.0,0,,0.75,0.75,,,,,,3600,,,,,,7.2,0.8614,0,1021.3,1021.3,1020.7,,9.4,12.8,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,90,,3.1
1994.0,1.0,3.0,22.0,1994.0,1.0,4.0,6.0,0,,0.6,0.6,,,,,,3600,,,,,,7.8,0.8974,0,1021.7,1021.7,1021,,9.4,9.6,945,fog,,,,,,,,,,,15,945,fog,60,,2.6
1994.0,1.0,3.0,23.0,1994.0,1.0,4.0,7.0,0,,0.75,0.75,0.25,,,,,210,270,,,,,7.2,0.8274,0,1022,1022,1021.3,,10,6.4,945,fog,,,,,,,,,,,15,945,fog,10,,4.1
1994.0,1.0,4.0,0.0,1994.0,1.0,4.0,8.0,0,,0.25,0.25,,,,,,270,,,,,,7.2,0.8909,0,1022,1021.8,1021.2,,8.9,6.4,945,fog,,,,,,,,,,,15,945,fog,360,,3.1
1994.0,1.0,4.0,1.0,1994.0,1.0,4.0,9.0,0,,0.6,0.6,0.25,,,,,210,270,,,,,7.2,0.8909,0,1021.7,1021.7,1021,,8.9,4.8,945,fog,,,,,,,,,,,15,945,fog,10,,4.1
1994.0,1.0,4.0,2.0,1994.0,1.0,4.0,10.0,0,210,0.9,0.9,0.1,,,,,210,270,,,,,7.2,0.8909,0,1021.3,1021.3,1020.7,,8.9,4.8,945,fog,,,,,,,,,,,15,945,fog,90,,3.1
